"","MCF7_LTED_r1","MCF7_LTED_r2","MCF7_LTED_r3","MCF7_TAMR_r1","MCF7_TAMR_r2","MCF7_TAMR_r3","MCF7_WT_r1","MCF7_WT_r2","MCF7_WT_r3"
"Q14146_URB2",18.2587074427258,18.3602863841591,18.220414603679,18.9929459708357,18.8889308017674,18.8695342218865,18.4928596322923,18.921550067544,18.6369581960765
"Q14147_DHX34",17.3504407206143,17.3940398824535,17.3728118961179,17.3598039382351,17.0729816645435,17.2297475247199,17.2338374108302,17.3107578679913,17.3199544809891
"Q14149_MORC3",19.0335253514012,19.0919070514109,19.0041616597794,18.597936011664,18.6392133662907,18.5182986672707,18.5333433015543,18.6156484234299,18.6301205086599
"Q14151_SAFB2",20.5220812637164,20.6927882142675,20.5825689445932,20.4101565647884,20.432591979695,20.4755758362943,20.5986717541127,20.5238928915866,20.6154309827355
"Q14152_EIF3A",22.3300797989122,22.2191121944506,22.1815098095727,22.294096360687,22.0461713849224,22.2474943952513,22.6850344592839,22.530890531624,22.6564776272847
"Q14155_ARHGEF7",18.8162075789363,18.8687732419032,18.9261995711068,18.5742884345288,18.5587331618646,18.6644331544752,18.4267425178216,18.3613398121891,18.2801440665585
"Q14156_EFR3A",17.0189428472147,17.1549614086158,17.0631306601338,17.1699771117315,17.1778577088603,17.0222840370966,16.9801500825191,17.4261801445376,17.0425281890701
"Q14157_UBAP2L",21.2955343390654,21.2620689732645,21.3012982410919,21.7205650056886,21.6688367622286,21.8248884079734,21.7594275481145,21.7456554001221,21.9245717837243
"Q14160_SCRIB",20.5389340302352,20.6552244547027,20.5253671025636,20.4381782271511,20.3447771976731,20.4243117800351,20.4105292886376,20.31363609911,20.343447935513
"Q14161_GIT2",18.4429009004899,18.5794089748778,18.4574627485555,18.185940356031,18.2294478139371,18.2401898749233,18.2931009734445,18.3259306280805,18.1862492217694
"Q14165_MLEC",21.0017750105218,21.0723719274665,20.9835842728531,20.9834825818855,21.0497257099601,20.9260768457776,20.8426835001084,20.8944928226343,20.7955902948681
"Q14166_TTLL12",20.4638255847307,20.5847018354055,20.4755535163712,21.1276103339746,21.0765256202375,21.1034457417862,21.0917144911002,21.0703845755229,21.0317072486247
"Q14181_POLA2",19.1621394360987,18.9903482682043,19.1434586005321,19.4486581309255,19.2087840089508,19.3842384633732,19.5350348248844,19.4096627252935,19.6341912727811
"Q14185_DOCK1",16.8815067643195,16.3045515279586,16.9076771129217,17.0080074584798,16.8728925761955,16.9447748471985,17.1466006442236,17.195568248909,16.892228851117
"Q14186_TFDP1",16.8442659487392,16.5205902588122,16.7584038809713,16.8023956068976,16.8735735260863,16.9984132507315,17.0676934109162,16.7482681293728,17.0781857186778
"Q14191_WRN",16.3159852247602,15.9142610901757,16.0863659815295,16.4279957309143,16.3972498736445,16.240705314392,15.8777063730072,15.8906787989978,16.1362782747257
"Q14192_FHL2",16.0783771589606,16.4329533252736,16.0964275092376,16.4506748115715,16.3074562939438,16.0819320166825,16.5142499121405,16.7647150128358,16.0958093726607
"Q14197_MRPL58",19.4434936554182,19.2764323711217,19.4104514581481,19.6191706227915,19.6580082894802,19.6718614933435,19.9450056650201,19.9355769613657,19.7501776806987
"Q14202_ZMYM3",19.069486220972,19.0657807524829,18.9013373954836,18.38980149356,18.4836703326737,18.0788416717944,18.9061883423717,18.7482496195324,19.1384706755883
"Q14203_DCTN1",21.1798064424884,21.1692277626816,21.1709729952335,20.7829424409738,20.6941163357893,20.7788905342183,20.7106156091895,20.7758412786608,20.8738415274418
"Q14204_DYNC1H1",22.8554804114246,22.8409387549569,22.8943366751017,22.3078994689964,22.3678679866438,22.3560550435099,22.2124259048254,22.3251437915429,22.2426657647564
"Q14209_E2F2",NA,14.9980128059799,NA,15.1548061315293,15.1371252900691,15.1927227055148,15.128214238688,15.1100811826455,NA
"Q14232_EIF2B1",21.1101856494108,21.1058014198245,21.1423077217766,21.0776421355829,21.1548754276932,21.1236675665493,20.9991250230106,21.0144737959498,21.1664279983466
"Q14240_EIF4A2",21.5425309876171,21.585814200998,21.4746911819582,21.094986581727,21.2823583755248,20.9657706799374,20.7340070990264,21.3070115118584,20.5355395796013
"Q14241_ELOA",18.9104945398292,19.0296611955458,18.9170501813518,18.8215573559593,18.882230146095,18.9362753604503,18.6022023404619,18.4524582053041,18.7383451601458
"Q14244_MAP7",20.241914074307,20.4008156343584,20.3183042240298,20.4043385406859,20.3816240330009,20.5265034290891,20.1199095077449,20.2011409319169,20.2759230710825
"Q14247_CTTN",22.622640108466,22.7776511815352,22.635154063251,22.8919330662577,22.9110692175804,22.9338490564831,22.9744994262852,23.1525427741538,23.1010315664703
"Q14249_ENDOG",19.9065060238311,19.8442391489803,19.5569022665422,19.6228487032211,19.6498677595215,19.8961681184674,18.8787065020156,19.1887500394197,19.1482241497995
"Q14254_FLOT2",20.17652918366,19.8791667009505,19.6025298370832,19.7942232254462,19.8488791153854,19.6253577367571,19.6813249226105,19.5478029590299,19.5826289605365
"Q14257_RCN2",21.0150734541538,21.0199985467202,21.0770192188204,21.3801329346365,21.3396891396325,21.4961354701897,21.2937066964509,21.2235297664124,20.9154571086647
"Q14258_TRIM25",21.3442836040348,21.3920480186505,21.4675681744922,21.6979517427867,21.8040627541859,21.7439546369696,21.9186318241617,21.9821175759158,22.1621144012592
"Q14296_FASTK",15.9169187035611,16.0435532912783,15.7604790248953,15.7784789651391,15.7810741958354,15.918075194461,15.4702363755327,15.6785430587274,15.7834239484549
"Q14318_FKBP8",20.7593573432499,20.9230355746504,20.6508279344084,20.2641236860444,19.9176272687577,20.144862892144,19.9373681125439,19.4253472299488,19.9514454456803
"Q14320_FAM50A",21.7485355199893,21.6349957253256,21.8060829126328,21.5352122770617,21.5639069061352,21.6238342864679,20.1025569760241,20.2778966389743,20.3047950558413
"Q14331_FRG1",18.1828204176294,18.2646949760689,18.264941591222,20.2037841097779,20.1796111336352,20.1731855941364,20.1691918003755,20.2169779707015,20.3201609165412
"Q14344_GNA13",21.3715568663312,21.5604172196682,21.4581316508632,21.5247268875812,21.6891763946873,21.56606645897,21.3907051206984,21.5234305705524,21.4588599739707
"Q14353_GAMT",19.1228643997946,18.5315379854522,19.1128342989997,18.9941727696123,19.0238948092404,19.217130872051,18.1811318095419,18.3921554248863,17.9500877499799
"Q14376_GALE",19.5161569486818,19.2147702317701,19.5282275833728,19.2279568700394,19.2100932071256,19.2445051004644,20.300661018291,20.2244043031675,20.1691911931283
"Q14435_GALNT3",20.2255345480284,20.0458087699634,20.0932643428326,20.8682054313727,20.8215094470048,20.8268875186547,20.270464725155,20.179335288771,20.091056719634
"Q14442_PIGH",16.0717023530274,16.0139563103297,15.9639974280545,15.6280019818058,15.9389684588385,15.6133429511644,15.7956757630552,15.7873023027408,16.0167955391854
"Q14444_CAPRIN1",23.0340987473358,22.9084709846197,22.886491220851,23.2599428854672,22.9791154778638,23.2403643622502,23.2920496097898,23.0769840512663,23.2959540699005
"Q14451_GRB7",16.6135099521406,16.6438751736964,16.7742182675214,16.7204701455349,16.9554379590816,16.7059043487335,16.3212808216912,16.1462948183306,16.0628321320439
"Q14457_BECN1",17.80918200445,17.7574693965211,18.0081055917908,17.9376778784202,18.0348239021387,17.9876606579508,17.9880603110923,18.0563335953395,18.0992671267679
"Q14493_SLBP",18.5091405893483,18.0030277702092,18.4669095073002,18.1793660725498,17.9022471751502,17.9455495231571,17.7266048094106,17.1522380915648,18.0330497361247
"Q14498_RBM39",21.8849573683544,21.8494351388488,21.8399915253969,21.7435990228008,21.7429932459553,21.8503537961126,21.8972518322128,21.6917708460732,21.9259270236761
"Q14517_FAT1",17.1326562013979,17.3146458540027,17.0910509148017,17.8439710900955,17.7897282176534,17.8292249156666,17.2632290975587,17.2889285096376,17.0195625389169
"Q14527_HLTF",19.6959800253154,19.6355232942173,19.6881883420894,19.724857642617,19.7527585192619,19.8187934325538,19.505857768688,19.5375369580565,19.6358479502045
"Q14533_KRT81",NA,NA,NA,NA,NA,NA,15.6418422030084,16.0946450582073,16.5043814673382
"Q14534_SQLE",19.6255002514111,19.5242032779522,19.6881738782458,19.0571363832992,19.1018663278204,19.1758737227405,18.5791332847578,18.4950153669679,18.5814732679194
"Q14542_SLC29A2",15.876130289231,16.1294263669499,15.9266660834243,16.1751877866407,15.8816661769757,15.9852693979442,15.9996545870594,15.7500957176347,15.9071517941772
"Q14554_PDIA5",19.7414523472843,19.7430037330866,19.8191983252761,19.9665601120945,20.2425988308214,20.0453216909043,20.0611501448993,20.2772983392181,20.1117820205938
"Q14558_PRPSAP1",20.1416720629453,20.058745772813,20.12359139258,20.4548146443624,20.4529107018646,20.4686655060885,19.947666419791,19.7549596075019,19.8437727531538
"Q14562_DHX8",19.0542001280081,18.9665838407612,19.022255804644,19.499165012451,19.5509323675065,19.5270249202005,19.2013404838582,19.2216947437307,19.2661346061659
"Q14566_MCM6",22.6000447532541,22.5319912616285,22.4909464583972,22.8008592068128,22.4429306480356,22.6410630334293,22.7256026007979,22.2504720915804,22.7220178869936
"Q14571_ITPR2",15.6623468495355,15.8521264722318,15.6904245943406,15.4312836493936,15.678171413809,15.7322561120983,15.460794506277,15.7412586578308,15.9040400237973
"Q14573_ITPR3",20.548533698537,20.5094178276037,20.4765566269244,21.0544595765259,20.7895311841818,21.0110234298938,19.9812083758366,19.9752467634432,20.4104995914428
"Q14592_ZNF460",16.5613415734646,16.6019983900249,16.6165846088486,16.939251764162,16.9052993203666,16.8919371275137,16.9202506607235,16.8573149827903,16.916255885035
"Q14596_NBR1",17.7752685208468,17.5853626546698,17.9082576923288,17.7346648940879,17.9533898589501,18.0325932992387,17.6999805615143,17.5850672722402,17.6544156778442
"Q14624_ITIH4",19.6380338579421,19.7243039387886,19.8142261684044,19.311982693366,18.897322826215,17.9530809234416,17.3450663077051,18.9562177367149,17.641933422044
"Q14642_INPP5A",16.2153894713948,16.3363994268353,16.3379021809772,16.3499323468996,16.1880923005944,16.2490973668395,15.9314551776393,15.933719997155,15.6329949805847
"Q14643_ITPR1",18.7862336069571,17.972542733576,17.8172869259908,16.8726329791543,16.759418339251,16.76837149686,NA,15.7764175663236,NA
"Q14644_RASA3",15.299802789852,NA,15.5079128040432,15.6706784392968,15.5422441651718,15.5766450239407,15.6114878283131,15.4940427394618,15.5989126111123
"Q14651_PLS1",20.1130895987675,20.0600664259808,20.1030618691686,20.0471514329228,20.0237968263768,20.0707086638928,19.9637279099429,19.9390274491573,19.9786660593044
"Q14653_IRF3",20.3516346974733,20.2336467873443,20.4332279302422,19.5248371567712,19.542394358178,19.4792698700357,20.081991033992,20.0023247828161,19.4572555172128
"Q14657_LAGE3",19.818508927639,19.7231726914182,19.7414096403539,19.1767142153461,19.2946447882156,19.387170439388,18.5594481167483,18.6619931938252,18.6555996162441
"Q14667_BLTP2",17.4838976474985,17.700082821924,17.2765110390352,18.1953328328774,18.0230853544654,18.0890187034543,18.2407986850003,18.2965894324701,18.2771739500891
"Q14669_TRIP12",19.4453978333402,19.4669661352955,19.360382643798,19.4778329099412,19.3013906911279,19.4434083855706,19.6410669311281,19.6133621987198,19.7632918704932
"Q14671_PUM1",18.6971066318438,18.6045088187447,18.7827298947816,18.8813404636216,18.8233952517946,18.9312033386214,18.8688812561318,18.9342777899189,19.0523807141668
"Q14674_ESPL1",17.7624529220893,17.3464193828614,17.540451296833,17.1500286094113,16.9717238873852,17.2541766147885,17.6643981405065,17.3635975226831,17.7428703891455
"Q14676_MDC1",19.1552327500769,19.2385974181248,19.1799625487218,20.3042762849446,20.0359799598071,20.2540340239722,19.7345708123014,19.2911404284451,19.4334939415863
"Q14677_CLINT1",20.8225978798444,20.8776823247776,20.9033039319482,21.1326394122142,21.1347160001601,21.2764547427575,20.9693038574877,20.9640205241411,21.1044261122054
"Q14680_MELK",15.5265849624124,NA,NA,15.8955671976058,15.858950798575,15.5860347222133,NA,15.853051554364,15.770006103708
"Q14681_KCTD2",NA,NA,16.1056183104975,16.9144824216921,16.8963684101295,16.9757071615486,16.9082117282237,16.8451166086744,17.1642172744372
"Q14683_SMC1A",21.7921313518699,21.8632256141148,21.793496033441,21.6204376588178,21.7538170853758,21.6525015903148,21.4032812634974,21.4194616440342,21.5565241185643
"Q14684_RRP1B",20.4716210890522,20.4782671332658,20.3700649438294,20.8255487941633,20.7385617507853,20.7939497201151,21.0759615269098,21.0161350378646,21.1163708686295
"Q14686_NCOA6",17.7611750783865,17.5698998358047,17.4562131375913,16.7104916620432,17.4055682758997,16.9805773065942,17.4107093493675,17.3274463819342,16.9737605672951
"Q14687_GSE1",17.9312661090191,17.9783200019799,18.0461926113465,17.8254023880728,17.9870340280752,17.9192202237535,18.4439283099686,18.2670081548125,18.4598352131478
"Q14689_DIP2A",21.1984494735669,21.174902302161,21.1798725848133,19.5336823335626,19.59209031389,19.3493574674505,19.4113469633338,19.6981424460369,19.6202668968829
"Q14690_PDCD11",19.7027749015309,19.5059997710196,19.6836395543848,20.2129062217621,20.0534475757951,19.9882920907904,20.4338464783564,20.4958465891837,20.467320621271
"Q14691_GINS1",18.7992958836771,18.4727176322722,18.5292134735585,18.3252452453618,18.0920718052816,18.2439505118844,18.7089440812768,18.2647617517705,18.4211452264395
"Q14692_BMS1",19.5830236074419,19.595750609462,19.7771250615013,20.2306058851961,20.0875683048396,20.0952687501391,20.4380798497576,20.4856124367163,20.553390226963
"Q14693_LPIN1",18.5707346300985,18.6885315136976,18.6498798185222,18.4761310553338,18.5316857883849,18.5473732175008,18.6148736749446,18.5855346377105,18.5016272273418
"Q14694_USP10",21.0010619840625,20.973386567193,20.8430542619674,21.2836585807653,21.0895853983901,21.2527772394004,21.3448052643919,21.1501458512824,21.4124155731484
"Q14696_MESD",21.1610286233952,21.0522205719632,21.1753848552571,20.7837451544507,20.9094406068425,20.9067674860021,20.9429347077435,20.9406069627283,21.0412626152747
"Q14697_GANAB",23.8730853743206,23.9442310319958,23.858713884283,23.8342603451499,23.8309772594909,23.7952620581668,23.8951810265037,23.8558327812712,23.6922146262062
"Q14699_RFTN1",18.3080932178675,18.1820691307534,17.8680878417735,16.7652530634321,17.1859346510804,16.9056649741365,NA,NA,NA
"Q14722_KCNAB1",17.344198286478,NA,17.641690260241,NA,16.5735129553601,16.6752650344636,16.9657551438886,16.618567386027,16.4489123598603
"Q14728_MFSD10",19.3849684363934,19.7941931467994,19.5723869086697,18.1365051167122,18.3071730706514,17.8577697226789,17.918632883422,18.1723517238708,16.8190108966938
"Q14738_PPP2R5D",20.2210812481082,20.2048173001032,20.1939003745651,20.4075045208674,20.3937763736099,20.4522809229618,20.115124321219,20.0855462437038,20.2276722867522
"Q14739_LBR",20.9190343549392,20.8895461121505,21.0843189240006,20.3894664061098,20.6891910988719,20.7430534547233,20.3022421954215,20.189435790464,20.421080908366
"Q14746_COG2",20.0654900695197,20.0092623668698,20.1428948523331,19.9699165856425,20.0517123610925,20.0605807861179,19.6946592929274,19.9046476078571,19.9177755735784
"Q14764_MVP",NA,NA,NA,NA,NA,NA,16.7489113112,17.7946653116746,16.6211788735115
"Q14766_LTBP1",16.3335312501215,16.1753218562597,16.1216330069156,16.7177176307897,17.0266568218041,16.8655172772288,16.4314647057517,16.4025739225958,16.5152369414101
"Q14781_CBX2",16.7237196637422,16.8907921479075,16.708385269824,16.5415321411256,16.4354883879832,16.5660737173374,16.9597077682645,16.8447273913992,17.0572651789583
"Q14789_GOLGB1",19.607889919848,19.6526604375284,19.6069626187939,19.676430678427,19.7410809955295,19.7109669297292,19.4143792600289,19.4091534939488,19.4430816821902
"Q14790_CASP8",18.5547086667961,18.3740202890494,18.5515506520579,19.1291325494654,18.9449132763448,18.9415461714164,19.6835021059172,19.8458523038707,20.0054120317115
"Q147X3_NAA30",18.7943093771998,18.8402555966133,18.872961415359,18.4795472325655,18.6442011082969,18.6170347049755,18.7105162069762,18.7081704936201,18.7367258966284
"Q14802_FXYD3",19.1940369589129,19.3520220890052,19.023210167618,19.0743590732292,19.0788481905687,18.9995887176914,18.6215320038696,18.7089729701943,18.5156430779321
"Q14807_KIF22",20.2634787702589,20.0244092690328,20.2791320766653,19.1172424154313,18.8818244165466,19.137558338741,19.5630618563593,19.5311273491064,19.8940527271378
"Q14839_CHD4",20.9724512430718,20.9490467236322,20.937626407077,21.320813112938,21.2159621720224,21.3167797855744,21.508571921013,21.3060498183433,21.5534836317121
"Q14847_LASP1",23.5673414008495,23.7939349533065,23.7022388025402,22.7235146602911,22.7074907384079,22.7964024295517,22.5787412023761,22.3974280119016,22.3957357486068
"Q14849_STARD3",15.9230923280123,15.832636185324,15.8962095238823,15.6707215012997,15.7440131488245,15.6497717061319,15.4395158401371,15.4976116734211,15.5941396848659
"Q14865_ARID5B",16.1276070285216,16.1285708586422,16.157979265596,NA,15.6567411719375,15.6278897099052,15.540539373417,NA,15.799599979354
"Q14872_MTF1",16.5742067852804,16.4281156937099,16.1102838673562,16.5983943119877,16.5685085168501,16.6006458912711,16.5768610308686,16.4814674090927,16.5374627389665
"Q14894_CRYM",NA,NA,NA,15.816771949926,16.4729766534577,16.7250678484542,NA,NA,NA
